name,series,tier,price,exterior,platform
★ Survival Knife | Scorched,Shattered Web Case,Gold,365.0,BS,BUFF
★ Survival Knife | Scorched,Shattered Web Case,Gold,800.0,FN,BUFF
★ Survival Knife | Scorched,Shattered Web Case,Gold,363.5,FT,YOUPIN
★ Survival Knife | Scorched,Shattered Web Case,Gold,385.0,MW,YOUPIN
★ Survival Knife | Scorched,Shattered Web Case,Gold,366.65,WW,YOUPIN
★ Survival Knife | Slaughter,Shattered Web Case,Gold,929.0,FN,BUFF
★ Survival Knife | Slaughter,Shattered Web Case,Gold,886.94,FT,YOUPIN
★ Survival Knife | Slaughter,Shattered Web Case,Gold,891.0,MW,BUFF
★ Talon Knife | Blue Steel,Danger Zone Case,Gold,2501.5,BS,YOUPIN
★ Talon Knife | Blue Steel,Danger Zone Case,Gold,4050.0,FN,BUFF
★ Talon Knife | Blue Steel,Danger Zone Case,Gold,2545.0,FT,C5
★ Talon Knife | Blue Steel,Danger Zone Case,Gold,2887.5,MW,YOUPIN
★ Talon Knife | Blue Steel,Danger Zone Case,Gold,2530.0,WW,BUFF
★ Talon Knife | Boreal Forest,Danger Zone Case,Gold,1399.5,BS,BUFF
★ Talon Knife | Boreal Forest,Danger Zone Case,Gold,3464.5,FN,BUFF
★ Talon Knife | Boreal Forest,Danger Zone Case,Gold,1407.0,FT,YOUPIN
★ Talon Knife | Boreal Forest,Danger Zone Case,Gold,1556.0,MW,YOUPIN
★ Talon Knife | Boreal Forest,Danger Zone Case,Gold,1430.0,WW,BUFF
★ Talon Knife | Case Hardened,Danger Zone Case,Gold,2539.0,BS,BUFF
★ Talon Knife | Case Hardened,Danger Zone Case,Gold,6400.0,FN,BUFF
★ Talon Knife | Case Hardened,Danger Zone Case,Gold,2768.5,FT,BUFF
★ Talon Knife | Case Hardened,Danger Zone Case,Gold,3155.0,MW,YOUPIN
★ Talon Knife | Case Hardened,Danger Zone Case,Gold,2536.5,WW,YOUPIN
★ Talon Knife | Crimson Web,Danger Zone Case,Gold,2095.55,BS,YOUPIN
★ Talon Knife | Crimson Web,Danger Zone Case,Gold,20000.0,FN,YOUPIN
★ Talon Knife | Crimson Web,Danger Zone Case,Gold,2456.58,FT,C5
★ Talon Knife | Crimson Web,Danger Zone Case,Gold,3393.0,MW,YOUPIN
★ Talon Knife | Crimson Web,Danger Zone Case,Gold,2550.0,WW,BUFF
★ Talon Knife | Damascus Steel,Prisma 2 Case,Gold,2100.0,BS,YOUPIN
★ Talon Knife | Damascus Steel,Prisma 2 Case,Gold,2456.5,FN,YOUPIN
★ Talon Knife | Damascus Steel,Prisma 2 Case,Gold,2110.0,FT,YOUPIN
★ Talon Knife | Damascus Steel,Prisma 2 Case,Gold,2250.0,MW,YOUPIN
★ Talon Knife | Damascus Steel,Prisma 2 Case,Gold,2099.5,WW,YOUPIN
★ Talon Knife | Doppler,Prisma 2 Case,Gold,5700.0,FN,C5
★ Talon Knife | Doppler,Prisma 2 Case,Gold,6781.17,MW,C5
★ Talon Knife | Marble Fade,Prisma 2 Case,Gold,4100.0,FN,YOUPIN
★ Talon Knife | Marble Fade,Prisma 2 Case,Gold,4200.0,MW,BUFF
★ Talon Knife | Rust Coat,Prisma 2 Case,Gold,1742.0,BS,YOUPIN
★ Talon Knife | Rust Coat,Prisma 2 Case,Gold,1820.0,WW,YOUPIN
★ Talon Knife | Safari Mesh,Horizon Case,Gold,1380.0,BS,YOUPIN
★ Talon Knife | Safari Mesh,Horizon Case,Gold,1364.5,FT,YOUPIN
★ Talon Knife | Safari Mesh,Horizon Case,Gold,1407.99,MW,YOUPIN
★ Talon Knife | Safari Mesh,Horizon Case,Gold,1361.5,WW,YOUPIN
★ Talon Knife | Scorched,Horizon Case,Gold,1420.0,BS,BUFF
★ Talon Knife | Scorched,Horizon Case,Gold,2502.3,FN,C5
★ Talon Knife | Scorched,Horizon Case,Gold,1480.0,FT,YOUPIN
★ Talon Knife | Scorched,Horizon Case,Gold,1687.0,MW,BUFF
★ Talon Knife | Scorched,Horizon Case,Gold,1430.0,WW,YOUPIN
★ Talon Knife | Slaughter,Horizon Case,Gold,4660.5,FN,YOUPIN
★ Talon Knife | Slaughter,Horizon Case,Gold,3550.0,FT,BUFF
★ Talon Knife | Slaughter,Horizon Case,Gold,3790.0,MW,YOUPIN
★ Talon Knife | Stained,Horizon Case,Gold,1950.0,BS,BUFF
★ Talon Knife | Stained,Horizon Case,Gold,2880.0,FN,YOUPIN
★ Talon Knife | Stained,Horizon Case,Gold,2000.0,FT,YOUPIN
★ Talon Knife | Stained,Horizon Case,Gold,2178.0,MW,YOUPIN
★ Talon Knife | Stained,Horizon Case,Gold,1950.0,WW,YOUPIN
★ Talon Knife | Tiger Tooth,Prisma 2 Case,Gold,3520.0,FN,YOUPIN
★ Talon Knife | Tiger Tooth,Prisma 2 Case,Gold,3600.0,MW,C5
★ Talon Knife | Ultraviolet,Prisma 2 Case,Gold,1720.0,BS,YOUPIN
★ Talon Knife | Ultraviolet,Prisma 2 Case,Gold,5207.0,FN,YOUPIN
★ Talon Knife | Ultraviolet,Prisma 2 Case,Gold,1864.0,FT,YOUPIN
★ Talon Knife | Ultraviolet,Prisma 2 Case,Gold,2413.0,MW,YOUPIN
★ Talon Knife | Ultraviolet,Prisma 2 Case,Gold,1812.5,WW,YOUPIN
★ Talon Knife | Urban Masked,Horizon Case,Gold,1417.9,BS,YOUPIN
★ Talon Knife | Urban Masked,Horizon Case,Gold,4000.0,FN,YOUPIN
★ Talon Knife | Urban Masked,Horizon Case,Gold,1538.0,FT,YOUPIN
★ Talon Knife | Urban Masked,Horizon Case,Gold,1850.0,MW,YOUPIN
★ Talon Knife | Urban Masked,Horizon Case,Gold,1530.0,WW,BUFF
★ Ursus Knife | Blue Steel,Horizon Case,Gold,669.49,BS,YOUPIN
★ Ursus Knife | Blue Steel,Horizon Case,Gold,1270.0,FN,BUFF
★ Ursus Knife | Blue Steel,Horizon Case,Gold,699.0,FT,C5
★ Ursus Knife | Blue Steel,Horizon Case,Gold,746.0,MW,YOUPIN
★ Ursus Knife | Blue Steel,Horizon Case,Gold,670.0,WW,BUFF
★ Ursus Knife | Boreal Forest,Horizon Case,Gold,440.0,BS,BUFF
★ Ursus Knife | Boreal Forest,Horizon Case,Gold,1235.7,FN,C5
★ Ursus Knife | Boreal Forest,Horizon Case,Gold,421.0,FT,YOUPIN
★ Ursus Knife | Boreal Forest,Horizon Case,Gold,469.0,MW,YOUPIN
★ Ursus Knife | Boreal Forest,Horizon Case,Gold,427.0,WW,BUFF
★ Ursus Knife | Case Hardened,Horizon Case,Gold,799.5,BS,BUFF
★ Ursus Knife | Case Hardened,Horizon Case,Gold,1399.9,FN,YOUPIN
★ Ursus Knife | Case Hardened,Horizon Case,Gold,800.0,FT,YOUPIN
★ Ursus Knife | Case Hardened,Horizon Case,Gold,901.9,MW,YOUPIN
★ Ursus Knife | Case Hardened,Horizon Case,Gold,797.49,WW,YOUPIN
★ Ursus Knife | Crimson Web,Horizon Case,Gold,848.68,BS,BUFF
★ Ursus Knife | Crimson Web,Horizon Case,Gold,5496.0,FN,YOUPIN
★ Ursus Knife | Crimson Web,Horizon Case,Gold,920.0,FT,BUFF
★ Ursus Knife | Crimson Web,Horizon Case,Gold,1203.49,MW,YOUPIN
★ Ursus Knife | Crimson Web,Horizon Case,Gold,874.5,WW,BUFF
★ Ursus Knife | Damascus Steel,Prisma Case,Gold,664.99,BS,BUFF
★ Ursus Knife | Damascus Steel,Prisma Case,Gold,746.0,FN,YOUPIN
★ Ursus Knife | Damascus Steel,Prisma Case,Gold,630.0,FT,BUFF
★ Ursus Knife | Damascus Steel,Prisma Case,Gold,650.44,MW,BUFF
★ Ursus Knife | Damascus Steel,Prisma Case,Gold,644.5,WW,YOUPIN
★ Ursus Knife | Doppler,Prisma 2 Case,Gold,1760.0,FN,YOUPIN
★ Ursus Knife | Doppler,Prisma 2 Case,Gold,2493.9,MW,YOUPIN
★ Ursus Knife | Fade,Horizon Case,Gold,1548.0,FN,YOUPIN
★ Ursus Knife | Fade,Horizon Case,Gold,2197.5,MW,YOUPIN
★ Ursus Knife | Forest DDPAT,Horizon Case,Gold,968.0,FN,BUFF
★ Ursus Knife | Forest DDPAT,Horizon Case,Gold,433.0,FT,YOUPIN
★ Ursus Knife | Forest DDPAT,Horizon Case,Gold,509.48,MW,BUFF
★ Ursus Knife | Marble Fade,Prisma Case,Gold,1218.0,FN,YOUPIN
★ Ursus Knife | Marble Fade,Prisma Case,Gold,1600.0,MW,BUFF
★ Ursus Knife | Rust Coat,Prisma Case,Gold,422.8,BS,YOUPIN
★ Ursus Knife | Rust Coat,Prisma Case,Gold,500.0,WW,BUFF
★ Ursus Knife | Safari Mesh,Danger Zone Case,Gold,409.5,BS,YOUPIN
★ Ursus Knife | Safari Mesh,Danger Zone Case,Gold,399.5,WW,BUFF
★ Ursus Knife | Scorched,Danger Zone Case,Gold,449.99,BS,BUFF
★ Ursus Knife | Scorched,Danger Zone Case,Gold,999.0,FN,YOUPIN
★ Ursus Knife | Scorched,Danger Zone Case,Gold,453.29,FT,YOUPIN
★ Ursus Knife | Scorched,Danger Zone Case,Gold,575.99,MW,YOUPIN
★ Ursus Knife | Scorched,Danger Zone Case,Gold,460.0,WW,YOUPIN
★ Ursus Knife | Slaughter,Danger Zone Case,Gold,1340.0,FN,BUFF
★ Ursus Knife | Slaughter,Danger Zone Case,Gold,1200.0,FT,YOUPIN
★ Ursus Knife | Slaughter,Danger Zone Case,Gold,1190.0,MW,YOUPIN
★ Ursus Knife | Stained,Danger Zone Case,Gold,597.5,BS,YOUPIN
★ Ursus Knife | Stained,Danger Zone Case,Gold,887.5,FN,YOUPIN
★ Ursus Knife | Stained,Danger Zone Case,Gold,618.68,FT,C5
★ Ursus Knife | Stained,Danger Zone Case,Gold,659.49,MW,YOUPIN
★ Ursus Knife | Stained,Danger Zone Case,Gold,590.0,WW,BUFF
★ Ursus Knife | Tiger Tooth,Prisma Case,Gold,1040.0,FN,YOUPIN
★ Ursus Knife | Tiger Tooth,Prisma Case,Gold,1249.0,MW,BUFF
★ Ursus Knife | Ultraviolet,Prisma Case,Gold,605.0,BS,BUFF
★ Ursus Knife | Ultraviolet,Prisma Case,Gold,2773.3,FN,YOUPIN
★ Ursus Knife | Ultraviolet,Prisma Case,Gold,670.5,FT,YOUPIN
★ Ursus Knife | Ultraviolet,Prisma Case,Gold,839.0,MW,YOUPIN
★ Ursus Knife | Ultraviolet,Prisma Case,Gold,630.0,WW,BUFF
★ Ursus Knife | Urban Masked,Danger Zone Case,Gold,477.76,BS,BUFF
★ Ursus Knife | Urban Masked,Danger Zone Case,Gold,1366.81,FN,C5
★ Ursus Knife | Urban Masked,Danger Zone Case,Gold,484.5,FT,YOUPIN
★ Ursus Knife | Urban Masked,Danger Zone Case,Gold,600.5,MW,YOUPIN
★ Ursus Knife | Urban Masked,Danger Zone Case,Gold,498.0,WW,YOUPIN
